sample_index,timestamp_iso,elapsed_seconds,freq_hz,duty_percent,raw_response
24,2026-04-19T13:48:17.355502+08:00,23.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
25,2026-04-19T13:48:18.352756+08:00,24.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
26,2026-04-19T13:48:19.355514+08:00,25.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
27,2026-04-19T13:48:20.354852+08:00,26.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
28,2026-04-19T13:48:21.351903+08:00,27.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
29,2026-04-19T13:48:22.350526+08:00,28.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
30,2026-04-19T13:48:23.355024+08:00,29.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
31,2026-04-19T13:48:24.351975+08:00,30.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
32,2026-04-19T13:48:25.354129+08:00,31.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
33,2026-04-19T13:48:26.352142+08:00,32.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
34,2026-04-19T13:48:27.352209+08:00,33.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
35,2026-04-19T13:48:28.352842+08:00,34.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
36,2026-04-19T13:48:29.353070+08:00,35.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
37,2026-04-19T13:48:30.351264+08:00,36.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
38,2026-04-19T13:48:31.352892+08:00,37.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
39,2026-04-19T13:48:32.355588+08:00,38.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
40,2026-04-19T13:48:33.352911+08:00,39.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
41,2026-04-19T13:48:34.354502+08:00,40.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
42,2026-04-19T13:48:35.352042+08:00,41.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
43,2026-04-19T13:48:36.352473+08:00,42.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
44,2026-04-19T13:48:37.351206+08:00,43.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
45,2026-04-19T13:48:38.354537+08:00,44.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
46,2026-04-19T13:48:39.350823+08:00,45.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
47,2026-04-19T13:48:40.354607+08:00,46.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
48,2026-04-19T13:48:41.354284+08:00,47.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
49,2026-04-19T13:48:42.355220+08:00,48.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
50,2026-04-19T13:48:43.353400+08:00,49.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
51,2026-04-19T13:48:44.353403+08:00,50.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
52,2026-04-19T13:48:45.351635+08:00,51.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
53,2026-04-19T13:48:46.355657+08:00,52.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
54,2026-04-19T13:48:47.353420+08:00,53.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
55,2026-04-19T13:48:48.352314+08:00,54.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
56,2026-04-19T13:48:49.355691+08:00,55.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
57,2026-04-19T13:48:50.354388+08:00,56.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
58,2026-04-19T13:48:51.351859+08:00,57.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
59,2026-04-19T13:48:52.355012+08:00,58.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
60,2026-04-19T13:48:53.353075+08:00,59.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
61,2026-04-19T13:48:54.355707+08:00,60.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
62,2026-04-19T13:48:55.353281+08:00,61.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
63,2026-04-19T13:48:56.355722+08:00,62.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
64,2026-04-19T13:48:57.352000+08:00,63.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
65,2026-04-19T13:48:58.352791+08:00,64.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
66,2026-04-19T13:48:59.351799+08:00,65.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
67,2026-04-19T13:49:00.352703+08:00,66.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
68,2026-04-19T13:49:01.353430+08:00,67.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
69,2026-04-19T13:49:02.352666+08:00,68.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
70,2026-04-19T13:49:03.353525+08:00,69.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
71,2026-04-19T13:49:04.353765+08:00,70.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
72,2026-04-19T13:49:05.353542+08:00,71.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
73,2026-04-19T13:49:06.354310+08:00,72.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
74,2026-04-19T13:49:07.351882+08:00,73.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
75,2026-04-19T13:49:08.354372+08:00,74.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
76,2026-04-19T13:49:09.351263+08:00,75.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
77,2026-04-19T13:49:10.355563+08:00,76.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
78,2026-04-19T13:49:11.355198+08:00,77.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
79,2026-04-19T13:49:12.351753+08:00,78.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
80,2026-04-19T13:49:13.353047+08:00,79.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
81,2026-04-19T13:49:14.353736+08:00,80.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
82,2026-04-19T13:49:15.353055+08:00,81.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
83,2026-04-19T13:49:16.355832+08:00,82.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
84,2026-04-19T13:49:17.353018+08:00,83.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
85,2026-04-19T13:49:18.355260+08:00,84.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
86,2026-04-19T13:49:19.355896+08:00,85.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
87,2026-04-19T13:49:20.353068+08:00,86.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
88,2026-04-19T13:49:21.351668+08:00,87.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
89,2026-04-19T13:49:22.352732+08:00,88.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
90,2026-04-19T13:49:23.351174+08:00,89.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
91,2026-04-19T13:49:24.353101+08:00,90.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
92,2026-04-19T13:49:25.355860+08:00,91.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
93,2026-04-19T13:49:26.355866+08:00,92.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
94,2026-04-19T13:49:27.353079+08:00,93.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
95,2026-04-19T13:49:28.354059+08:00,94.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
96,2026-04-19T13:49:29.352932+08:00,95.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
97,2026-04-19T13:49:30.353964+08:00,96.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
98,2026-04-19T13:49:31.351638+08:00,97.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
99,2026-04-19T13:49:32.354567+08:00,98.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
100,2026-04-19T13:49:33.355921+08:00,99.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
101,2026-04-19T13:49:34.353163+08:00,100.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
102,2026-04-19T13:49:35.352181+08:00,101.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
103,2026-04-19T13:49:36.353352+08:00,102.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
104,2026-04-19T13:49:37.353122+08:00,103.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
105,2026-04-19T13:49:38.351653+08:00,104.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
106,2026-04-19T13:49:39.354622+08:00,105.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
107,2026-04-19T13:49:40.353599+08:00,106.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
108,2026-04-19T13:49:41.355955+08:00,107.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
109,2026-04-19T13:49:42.355970+08:00,108.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
110,2026-04-19T13:49:43.353346+08:00,109.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
111,2026-04-19T13:49:44.353995+08:00,110.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
112,2026-04-19T13:49:45.353148+08:00,111.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
113,2026-04-19T13:49:46.353240+08:00,112.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
114,2026-04-19T13:49:47.354035+08:00,113.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
115,2026-04-19T13:49:48.352206+08:00,114.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
116,2026-04-19T13:49:49.351413+08:00,115.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
117,2026-04-19T13:49:50.353413+08:00,116.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
118,2026-04-19T13:49:51.355998+08:00,117.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
119,2026-04-19T13:49:52.352663+08:00,118.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
120,2026-04-19T13:49:53.353119+08:00,119.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
121,2026-04-19T13:49:54.351207+08:00,120.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
122,2026-04-19T13:49:55.355988+08:00,121.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
123,2026-04-19T13:49:56.352442+08:00,122.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
124,2026-04-19T13:49:57.353431+08:00,123.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
125,2026-04-19T13:49:58.353819+08:00,124.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
126,2026-04-19T13:49:59.354680+08:00,125.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
127,2026-04-19T13:50:00.356059+08:00,126.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
128,2026-04-19T13:50:01.352280+08:00,127.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
129,2026-04-19T13:50:02.353217+08:00,128.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
130,2026-04-19T13:50:03.356073+08:00,129.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
131,2026-04-19T13:50:04.353907+08:00,130.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
132,2026-04-19T13:50:05.356107+08:00,131.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
133,2026-04-19T13:50:06.353475+08:00,132.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
134,2026-04-19T13:50:07.356077+08:00,133.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
135,2026-04-19T13:50:08.354507+08:00,134.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
136,2026-04-19T13:50:09.352973+08:00,135.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
137,2026-04-19T13:50:10.352219+08:00,136.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
138,2026-04-19T13:50:11.351869+08:00,137.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
139,2026-04-19T13:50:12.351809+08:00,138.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
140,2026-04-19T13:50:13.351882+08:00,139.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
141,2026-04-19T13:50:14.356123+08:00,140.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
142,2026-04-19T13:50:15.353304+08:00,141.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
143,2026-04-19T13:50:16.353539+08:00,142.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
144,2026-04-19T13:50:17.351167+08:00,143.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
145,2026-04-19T13:50:18.353534+08:00,144.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
146,2026-04-19T13:50:19.351832+08:00,145.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
147,2026-04-19T13:50:20.356171+08:00,146.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
148,2026-04-19T13:50:21.351165+08:00,147.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
149,2026-04-19T13:50:22.351977+08:00,148.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
150,2026-04-19T13:50:23.353964+08:00,149.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
151,2026-04-19T13:50:24.353502+08:00,150.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
152,2026-04-19T13:50:25.353697+08:00,151.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
153,2026-04-19T13:50:26.353477+08:00,152.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
154,2026-04-19T13:50:27.352955+08:00,153.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
155,2026-04-19T13:50:28.356210+08:00,154.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
156,2026-04-19T13:50:29.356201+08:00,155.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
157,2026-04-19T13:50:30.353435+08:00,156.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
158,2026-04-19T13:50:31.354431+08:00,157.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
159,2026-04-19T13:50:32.353979+08:00,158.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
160,2026-04-19T13:50:33.356219+08:00,159.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
161,2026-04-19T13:50:34.354660+08:00,160.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
162,2026-04-19T13:50:35.352449+08:00,161.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
163,2026-04-19T13:50:36.351618+08:00,162.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
164,2026-04-19T13:50:37.355046+08:00,163.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
165,2026-04-19T13:50:38.356263+08:00,164.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
166,2026-04-19T13:50:39.353067+08:00,165.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
167,2026-04-19T13:50:40.354205+08:00,166.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
168,2026-04-19T13:50:41.353840+08:00,167.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
169,2026-04-19T13:50:42.356269+08:00,168.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
170,2026-04-19T13:50:43.356292+08:00,169.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
171,2026-04-19T13:50:44.355586+08:00,170.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
172,2026-04-19T13:50:45.353868+08:00,171.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
173,2026-04-19T13:50:46.356288+08:00,172.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
174,2026-04-19T13:50:47.356005+08:00,173.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
175,2026-04-19T13:50:48.351897+08:00,174.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
176,2026-04-19T13:50:49.356159+08:00,175.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
177,2026-04-19T13:50:50.354909+08:00,176.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
178,2026-04-19T13:50:51.352547+08:00,177.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
179,2026-04-19T13:50:52.352977+08:00,178.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
180,2026-04-19T13:50:53.355098+08:00,179.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
181,2026-04-19T13:50:54.354645+08:00,180.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
182,2026-04-19T13:50:55.354042+08:00,181.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
183,2026-04-19T13:50:56.352948+08:00,182.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
184,2026-04-19T13:50:57.353329+08:00,183.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
185,2026-04-19T13:50:58.356352+08:00,184.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
186,2026-04-19T13:50:59.352906+08:00,185.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
187,2026-04-19T13:51:00.352413+08:00,186.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
188,2026-04-19T13:51:01.352943+08:00,187.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
189,2026-04-19T13:51:02.351614+08:00,188.162,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
190,2026-04-19T13:51:03.352382+08:00,189.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
191,2026-04-19T13:51:04.354739+08:00,190.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
192,2026-04-19T13:51:05.356408+08:00,191.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
193,2026-04-19T13:51:06.354044+08:00,192.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
194,2026-04-19T13:51:07.352402+08:00,193.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
195,2026-04-19T13:51:08.351431+08:00,194.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
196,2026-04-19T13:51:09.353578+08:00,195.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
197,2026-04-19T13:51:10.353665+08:00,196.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
198,2026-04-19T13:51:11.353532+08:00,197.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
199,2026-04-19T13:51:12.352319+08:00,198.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
200,2026-04-19T13:51:13.356432+08:00,199.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
201,2026-04-19T13:51:14.356437+08:00,200.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
202,2026-04-19T13:51:15.353567+08:00,201.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
203,2026-04-19T13:51:16.353470+08:00,202.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
204,2026-04-19T13:51:17.353857+08:00,203.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
205,2026-04-19T13:51:18.354609+08:00,204.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
206,2026-04-19T13:51:19.356463+08:00,205.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
207,2026-04-19T13:51:20.354281+08:00,206.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
208,2026-04-19T13:51:21.353620+08:00,207.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
209,2026-04-19T13:51:22.353011+08:00,208.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
210,2026-04-19T13:51:23.356487+08:00,209.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
211,2026-04-19T13:51:24.356236+08:00,210.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
212,2026-04-19T13:51:25.351652+08:00,211.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
213,2026-04-19T13:51:26.354143+08:00,212.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
214,2026-04-19T13:51:27.356530+08:00,213.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
215,2026-04-19T13:51:28.356530+08:00,214.169,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
216,2026-04-19T13:51:29.356183+08:00,215.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
217,2026-04-19T13:51:30.353938+08:00,216.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
218,2026-04-19T13:51:31.351932+08:00,217.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
219,2026-04-19T13:51:32.353488+08:00,218.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
220,2026-04-19T13:51:33.353209+08:00,219.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
221,2026-04-19T13:51:34.356160+08:00,220.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
222,2026-04-19T13:51:35.356552+08:00,221.168,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
223,2026-04-19T13:51:36.352790+08:00,222.163,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
224,2026-04-19T13:51:37.355253+08:00,223.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
225,2026-04-19T13:51:38.352709+08:00,224.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
226,2026-04-19T13:51:39.353387+08:00,225.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
227,2026-04-19T13:51:40.354273+08:00,226.166,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
228,2026-04-19T13:51:41.353205+08:00,227.164,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
229,2026-04-19T13:51:42.353400+08:00,228.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
230,2026-04-19T13:51:43.355348+08:00,229.167,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
231,2026-04-19T13:51:44.353431+08:00,230.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
232,2026-04-19T13:51:45.353892+08:00,231.165,19997,75.0,> cmd_pwm_measure2_read: 19997Hz 75.0%
