sample_index,timestamp_iso,elapsed_seconds,freq_hz,duty_percent,raw_response
21,2026-04-19T11:35:54.285036+08:00,20.162,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
22,2026-04-19T11:35:55.285649+08:00,21.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
23,2026-04-19T11:35:56.288224+08:00,22.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
24,2026-04-19T11:35:57.287944+08:00,23.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
25,2026-04-19T11:35:58.289328+08:00,24.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
26,2026-04-19T11:35:59.289460+08:00,25.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
27,2026-04-19T11:36:00.287577+08:00,26.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
28,2026-04-19T11:36:01.289781+08:00,27.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
29,2026-04-19T11:36:02.287729+08:00,28.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
30,2026-04-19T11:36:03.285251+08:00,29.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
31,2026-04-19T11:36:04.288747+08:00,30.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
32,2026-04-19T11:36:05.287848+08:00,31.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
33,2026-04-19T11:36:06.289766+08:00,32.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
34,2026-04-19T11:36:07.287420+08:00,33.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
35,2026-04-19T11:36:08.289852+08:00,34.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
36,2026-04-19T11:36:09.289836+08:00,35.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
37,2026-04-19T11:36:10.286682+08:00,36.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
38,2026-04-19T11:36:11.287793+08:00,37.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
39,2026-04-19T11:36:12.289596+08:00,38.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
40,2026-04-19T11:36:13.287335+08:00,39.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
41,2026-04-19T11:36:14.288826+08:00,40.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
42,2026-04-19T11:36:15.286818+08:00,41.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
43,2026-04-19T11:36:16.286048+08:00,42.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
44,2026-04-19T11:36:17.289895+08:00,43.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
45,2026-04-19T11:36:18.289899+08:00,44.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
46,2026-04-19T11:36:19.285559+08:00,45.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
47,2026-04-19T11:36:20.289896+08:00,46.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
48,2026-04-19T11:36:21.287183+08:00,47.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
49,2026-04-19T11:36:22.285798+08:00,48.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
50,2026-04-19T11:36:23.288945+08:00,49.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
51,2026-04-19T11:36:24.286922+08:00,50.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
52,2026-04-19T11:36:25.289916+08:00,51.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
53,2026-04-19T11:36:26.289927+08:00,52.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
54,2026-04-19T11:36:27.285854+08:00,53.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
55,2026-04-19T11:36:28.287064+08:00,54.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
56,2026-04-19T11:36:29.289371+08:00,55.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
57,2026-04-19T11:36:30.286682+08:00,56.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
58,2026-04-19T11:36:31.285149+08:00,57.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
59,2026-04-19T11:36:32.287614+08:00,58.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
60,2026-04-19T11:36:33.287134+08:00,59.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
61,2026-04-19T11:36:34.285578+08:00,60.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
62,2026-04-19T11:36:35.288950+08:00,61.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
63,2026-04-19T11:36:36.289005+08:00,62.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
64,2026-04-19T11:36:37.290001+08:00,63.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
65,2026-04-19T11:36:38.286762+08:00,64.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
66,2026-04-19T11:36:39.285735+08:00,65.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
67,2026-04-19T11:36:40.288401+08:00,66.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
68,2026-04-19T11:36:41.285427+08:00,67.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
69,2026-04-19T11:36:42.286129+08:00,68.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
70,2026-04-19T11:36:43.286726+08:00,69.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
71,2026-04-19T11:36:44.288311+08:00,70.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
72,2026-04-19T11:36:45.286217+08:00,71.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
73,2026-04-19T11:36:46.290047+08:00,72.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
74,2026-04-19T11:36:47.290034+08:00,73.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
75,2026-04-19T11:36:48.287287+08:00,74.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
76,2026-04-19T11:36:49.286166+08:00,75.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
77,2026-04-19T11:36:50.287283+08:00,76.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
78,2026-04-19T11:36:51.287891+08:00,77.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
79,2026-04-19T11:36:52.286755+08:00,78.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
80,2026-04-19T11:36:53.286875+08:00,79.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
81,2026-04-19T11:36:54.287309+08:00,80.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
82,2026-04-19T11:36:55.286708+08:00,81.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
83,2026-04-19T11:36:56.288802+08:00,82.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
84,2026-04-19T11:36:57.286628+08:00,83.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
85,2026-04-19T11:36:58.286276+08:00,84.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
86,2026-04-19T11:36:59.285926+08:00,85.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
87,2026-04-19T11:37:00.290105+08:00,86.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
88,2026-04-19T11:37:01.289495+08:00,87.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
89,2026-04-19T11:37:02.290137+08:00,88.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
90,2026-04-19T11:37:03.286043+08:00,89.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
91,2026-04-19T11:37:04.285663+08:00,90.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
92,2026-04-19T11:37:05.288213+08:00,91.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
93,2026-04-19T11:37:06.285773+08:00,92.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
94,2026-04-19T11:37:07.288576+08:00,93.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
95,2026-04-19T11:37:08.285177+08:00,94.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
96,2026-04-19T11:37:09.285259+08:00,95.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
97,2026-04-19T11:37:10.288603+08:00,96.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
98,2026-04-19T11:37:11.290187+08:00,97.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
99,2026-04-19T11:37:12.290189+08:00,98.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
100,2026-04-19T11:37:13.288610+08:00,99.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
101,2026-04-19T11:37:14.286581+08:00,100.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
102,2026-04-19T11:37:15.288607+08:00,101.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
103,2026-04-19T11:37:16.289749+08:00,102.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
104,2026-04-19T11:37:17.288443+08:00,103.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
105,2026-04-19T11:37:18.289930+08:00,104.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
106,2026-04-19T11:37:19.285963+08:00,105.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
107,2026-04-19T11:37:20.287424+08:00,106.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
108,2026-04-19T11:37:21.288624+08:00,107.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
109,2026-04-19T11:37:22.288639+08:00,108.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
110,2026-04-19T11:37:23.288647+08:00,109.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
111,2026-04-19T11:37:24.288652+08:00,110.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
112,2026-04-19T11:37:25.289749+08:00,111.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
113,2026-04-19T11:37:26.288389+08:00,112.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
114,2026-04-19T11:37:27.288755+08:00,113.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
115,2026-04-19T11:37:28.289130+08:00,114.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
116,2026-04-19T11:37:29.289498+08:00,115.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
117,2026-04-19T11:37:30.290278+08:00,116.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
118,2026-04-19T11:37:31.289031+08:00,117.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
119,2026-04-19T11:37:32.286502+08:00,118.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
120,2026-04-19T11:37:33.286379+08:00,119.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
121,2026-04-19T11:37:34.290130+08:00,120.172,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
122,2026-04-19T11:37:35.285513+08:00,121.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
123,2026-04-19T11:37:36.287524+08:00,122.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
124,2026-04-19T11:37:37.287510+08:00,123.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
125,2026-04-19T11:37:38.285409+08:00,124.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
126,2026-04-19T11:37:39.286016+08:00,125.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
127,2026-04-19T11:37:40.288937+08:00,126.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
128,2026-04-19T11:37:41.288073+08:00,127.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
129,2026-04-19T11:37:42.287341+08:00,128.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
130,2026-04-19T11:37:43.288623+08:00,129.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
131,2026-04-19T11:37:44.290331+08:00,130.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
132,2026-04-19T11:37:45.288990+08:00,131.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
133,2026-04-19T11:37:46.286154+08:00,132.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
134,2026-04-19T11:37:47.285529+08:00,133.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
135,2026-04-19T11:37:48.286642+08:00,134.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
136,2026-04-19T11:37:49.288027+08:00,135.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
137,2026-04-19T11:37:50.289290+08:00,136.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
138,2026-04-19T11:37:51.288535+08:00,137.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
139,2026-04-19T11:37:52.290387+08:00,138.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
140,2026-04-19T11:37:53.288435+08:00,139.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
141,2026-04-19T11:37:54.285758+08:00,140.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
142,2026-04-19T11:37:55.290420+08:00,141.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
143,2026-04-19T11:37:56.285677+08:00,142.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
144,2026-04-19T11:37:57.285883+08:00,143.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
145,2026-04-19T11:37:58.288309+08:00,144.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
146,2026-04-19T11:37:59.286734+08:00,145.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
147,2026-04-19T11:38:00.285941+08:00,146.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
148,2026-04-19T11:38:01.288932+08:00,147.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
149,2026-04-19T11:38:02.286559+08:00,148.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
150,2026-04-19T11:38:03.285863+08:00,149.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
151,2026-04-19T11:38:04.290456+08:00,150.171,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
152,2026-04-19T11:38:05.290468+08:00,151.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
153,2026-04-19T11:38:06.289552+08:00,152.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
154,2026-04-19T11:38:07.289841+08:00,153.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
155,2026-04-19T11:38:08.285949+08:00,154.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
156,2026-04-19T11:38:09.290463+08:00,155.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
157,2026-04-19T11:38:10.288396+08:00,156.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
158,2026-04-19T11:38:11.287879+08:00,157.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
159,2026-04-19T11:38:12.286468+08:00,158.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
160,2026-04-19T11:38:13.288014+08:00,159.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
161,2026-04-19T11:38:14.285656+08:00,160.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
162,2026-04-19T11:38:15.285932+08:00,161.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
163,2026-04-19T11:38:16.288332+08:00,162.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
164,2026-04-19T11:38:17.290510+08:00,163.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
165,2026-04-19T11:38:18.290388+08:00,164.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
166,2026-04-19T11:38:19.289282+08:00,165.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
167,2026-04-19T11:38:20.289828+08:00,166.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
168,2026-04-19T11:38:21.285754+08:00,167.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
169,2026-04-19T11:38:22.290373+08:00,168.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
170,2026-04-19T11:38:23.289759+08:00,169.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
171,2026-04-19T11:38:24.290591+08:00,170.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
172,2026-04-19T11:38:25.286745+08:00,171.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
173,2026-04-19T11:38:26.285892+08:00,172.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
174,2026-04-19T11:38:27.287119+08:00,173.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
175,2026-04-19T11:38:28.288763+08:00,174.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
176,2026-04-19T11:38:29.290538+08:00,175.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
177,2026-04-19T11:38:30.289038+08:00,176.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
178,2026-04-19T11:38:31.287208+08:00,177.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
179,2026-04-19T11:38:32.289706+08:00,178.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
180,2026-04-19T11:38:33.290617+08:00,179.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
181,2026-04-19T11:38:34.289760+08:00,180.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
182,2026-04-19T11:38:35.289980+08:00,181.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
183,2026-04-19T11:38:36.290543+08:00,182.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
184,2026-04-19T11:38:37.287487+08:00,183.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
185,2026-04-19T11:38:38.285726+08:00,184.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
186,2026-04-19T11:38:39.285843+08:00,185.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
187,2026-04-19T11:38:40.286506+08:00,186.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
188,2026-04-19T11:38:41.285894+08:00,187.162,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
189,2026-04-19T11:38:42.286009+08:00,188.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
190,2026-04-19T11:38:43.286628+08:00,189.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
191,2026-04-19T11:38:44.290640+08:00,190.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
192,2026-04-19T11:38:45.288193+08:00,191.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
193,2026-04-19T11:38:46.289571+08:00,192.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
194,2026-04-19T11:38:47.288578+08:00,193.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
195,2026-04-19T11:38:48.290011+08:00,194.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
196,2026-04-19T11:38:49.288387+08:00,195.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
197,2026-04-19T11:38:50.288066+08:00,196.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
198,2026-04-19T11:38:51.289917+08:00,197.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
199,2026-04-19T11:38:52.288342+08:00,198.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
200,2026-04-19T11:38:53.289543+08:00,199.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
201,2026-04-19T11:38:54.287599+08:00,200.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
202,2026-04-19T11:38:55.287182+08:00,201.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
203,2026-04-19T11:38:56.287469+08:00,202.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
204,2026-04-19T11:38:57.290743+08:00,203.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
205,2026-04-19T11:38:58.290070+08:00,204.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
206,2026-04-19T11:38:59.286390+08:00,205.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
207,2026-04-19T11:39:00.288091+08:00,206.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
208,2026-04-19T11:39:01.285851+08:00,207.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
209,2026-04-19T11:39:02.285935+08:00,208.163,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
210,2026-04-19T11:39:03.287169+08:00,209.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
211,2026-04-19T11:39:04.287902+08:00,210.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
212,2026-04-19T11:39:05.288999+08:00,211.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
213,2026-04-19T11:39:06.286870+08:00,212.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
214,2026-04-19T11:39:07.288919+08:00,213.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
215,2026-04-19T11:39:08.289425+08:00,214.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
216,2026-04-19T11:39:09.286273+08:00,215.162,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
217,2026-04-19T11:39:10.286628+08:00,216.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
218,2026-04-19T11:39:11.287128+08:00,217.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
219,2026-04-19T11:39:12.290802+08:00,218.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
220,2026-04-19T11:39:13.286492+08:00,219.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
221,2026-04-19T11:39:14.290358+08:00,220.167,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
222,2026-04-19T11:39:15.288458+08:00,221.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
223,2026-04-19T11:39:16.287084+08:00,222.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
224,2026-04-19T11:39:17.286558+08:00,223.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
225,2026-04-19T11:39:18.288348+08:00,224.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
226,2026-04-19T11:39:19.287794+08:00,225.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
227,2026-04-19T11:39:20.286860+08:00,226.164,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
228,2026-04-19T11:39:21.290867+08:00,227.168,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
229,2026-04-19T11:39:22.290877+08:00,228.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
230,2026-04-19T11:39:23.286799+08:00,229.165,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
231,2026-04-19T11:39:24.288940+08:00,230.166,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
232,2026-04-19T11:39:25.290890+08:00,231.169,19997,50.0,> cmd_pwm_measure2_read: 19997Hz 50.0%
