sample_index,timestamp_iso,elapsed_seconds,freq_hz,duty_percent,raw_response
17,2026-05-11T23:53:04.896751+08:00,16.168,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
18,2026-05-11T23:53:05.896757+08:00,17.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
19,2026-05-11T23:53:06.896817+08:00,18.171,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
20,2026-05-11T23:53:07.892843+08:00,19.165,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
21,2026-05-11T23:53:08.896767+08:00,20.172,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
22,2026-05-11T23:53:09.896762+08:00,21.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
23,2026-05-11T23:53:10.896772+08:00,22.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
24,2026-05-11T23:53:11.895308+08:00,23.168,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
25,2026-05-11T23:53:12.896776+08:00,24.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
26,2026-05-11T23:53:13.895140+08:00,25.168,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
27,2026-05-11T23:53:14.896777+08:00,26.171,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
28,2026-05-11T23:53:15.892094+08:00,27.164,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
29,2026-05-11T23:53:16.896788+08:00,28.184,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
30,2026-05-11T23:53:17.896088+08:00,29.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
31,2026-05-11T23:53:18.894877+08:00,30.168,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
32,2026-05-11T23:53:19.894341+08:00,31.167,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
33,2026-05-11T23:53:20.896770+08:00,32.168,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
34,2026-05-11T23:53:21.896779+08:00,33.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
35,2026-05-11T23:53:22.896797+08:00,34.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
36,2026-05-11T23:53:23.896801+08:00,35.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
37,2026-05-11T23:53:24.896811+08:00,36.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
38,2026-05-11T23:53:25.896812+08:00,37.171,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
39,2026-05-11T23:53:26.896487+08:00,38.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
40,2026-05-11T23:53:27.896824+08:00,39.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
41,2026-05-11T23:53:28.896817+08:00,40.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
42,2026-05-11T23:53:29.896239+08:00,41.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
43,2026-05-11T23:53:30.896822+08:00,42.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
44,2026-05-11T23:53:31.894636+08:00,43.167,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
45,2026-05-11T23:53:32.896816+08:00,44.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
46,2026-05-11T23:53:33.896752+08:00,45.169,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
47,2026-05-11T23:53:34.896843+08:00,46.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
48,2026-05-11T23:53:35.896833+08:00,47.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
49,2026-05-11T23:53:36.896829+08:00,48.170,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
50,2026-05-11T23:53:37.892227+08:00,49.165,20009,0.1,> cmd_pwm_measure2_read: 20009Hz 0.1%
